Identificador de URL,Nombre,Categorías,Nombre de propiedad 1,Valor de propiedad 1,Nombre de propiedad 2,Valor de propiedad 2,Nombre de propiedad 3,Valor de propiedad 3,Precio,Precio promocional,Peso (kg),Alto (cm),Ancho (cm),Profundidad (cm),Stock,SKU,Código de barras,Mostrar en tienda,Envío sin cargo,Descripción,Tags,Título para SEO,Descripción para SEO,Marca,Producto Físico,MPN (Número de pieza del fabricante),Sexo,Rango de edad,Costo
campera-plush-azul-con-corderito-art5677,,,Talle,8,,,,,"46,000.00",,0.25,1,1,1,0,123456756773,,,,,,,,,,,,,
campera-plush-azul-con-corderito-art5677,,,Talle,10,,,,,"46,000.00",,0.25,1,1,1,0,123456756774,,,,,,,,,,,,,
campera-plush-azul-con-corderito-art5677,,,Talle,12,,,,,"46,000.00",,0.25,1,1,1,0,123456756775,,,,,,,,,,,,,
campera-plush-azul-con-corderito-art5677,,,Talle,14,,,,,"46,000.00",,0.25,1,1,1,0,,,,,,,,,,,,,,
campera-de-plush-negra-con-corderito-art5676,Campera de plush negra con corderito ART5676,Camperas y Sacos,Talle,6,,,,,"46,000.00",,0.25,1,1,1,0,123456756762,,NO,NO,,,,,,SI,,,,
campera-de-plush-negra-con-corderito-art5676,,,Talle,8,,,,,"46,000.00",,0.25,1,1,1,0,123456756763,,,,,,,,,,,,,
campera-de-plush-negra-con-corderito-art5676,,,Talle,10,,,,,"46,000.00",,0.25,1,1,1,0,123456756764,,,,,,,,,,,,,
campera-de-plush-negra-con-corderito-art5676,,,Talle,12,,,,,"46,000.00",,0.25,1,1,1,0,123456756765,,,,,,,,,,,,,
campera-de-plush-negra-con-corderito-art5676,,,Talle,14,,,,,"46,000.00",,0.25,1,1,1,0,,,,,,,,,,,,,,
remeron-morley-lanilla-negro-art5675,pantalon rustico c friza ART5675,Pantalones y Calzas,Talle,8,,,,,"24,000.00",,0.25,1,1,1,0,123456756752,,NO,NO,,,,,,SI,,,,
remeron-morley-lanilla-negro-art5675,,,Talle,10,,,,,"24,000.00",,0.25,1,1,1,0,123456756753,,,,,,,,,,,,,
remeron-morley-lanilla-negro-art5675,,,Talle,12,,,,,"24,000.00",,0.25,1,1,1,0,123456756754,,,,,,,,,,,,,
remeron-morley-lanilla-suelaart5674,Remeron morley lanilla negro ART5674,Remeras y Musculosas,,,,,,,"21,000.00",,0.25,1,1,1,0,123456756742,,NO,NO,,,,,,SI,,,,
remeron-recorte-gris-negro-y-blanco-art-5673,campera Jeans bordada art.5673,Camperas y Sacos,Talle,10,,,,,"60,000.00",,0.3,1,1,1,0,123456756732,,NO,NO,,,,,,SI,,,,
remeron-recorte-bordo-azul-y-blanco-art-5672,Remeron recorte gris negro y blanco Art.5672,Remeras y Musculosas,,,,,,,"28,000.00",,0.25,1,1,1,0,123456756722,,NO,NO,,,,,,SI,,,,
blusa-manga-campana-floreada-roja-art5671,Remeron recorte bordo azul y blanco Art.5671,Remeras y Musculosas,,,,,,,"26,000.00",,0.25,1,1,1,0,123456756712,,NO,NO,,,,,,SI,,,,
blusa-manga-campana-floreada-roja-art5670,Blusa manga campana floreada roja ART5670,Blusas y Tunicas,,,,,,,"24,500.00",,0.25,1,1,1,0,123456756702,,NO,NO,,,,,,SI,,,,
blusa-manga-campana-vintage-marron-art5669,Blusa manga campana vintage marron ART5669,Blusas y Tunicas,,,,,,,"29,200.00",,0.25,1,1,1,0,123456756692,,NO,NO,,,,,,SI,,,,
blusa-manga-campana-negra-con-beso-rojo-art5668,Blusa manga campana negra con beso rojo ART5668,Blusas y Tunicas,,,,,,,"29,200.00",,0.25,1,1,1,0,123456756682,,NO,NO,,,,,,SI,,,,
blusa-manga-campana-lanilla-estrella-art5667,Blusa manga campana lanilla estrella ART5667,Blusas y Tunicas,,,,,,,"29,200.00",,0.25,1,1,1,0,123456756672,,NO,NO,,,,,,SI,,,,
blusa-manga-campana-gamuza-art5666,Blusa manga campana gamuza ART5666,Blusas y Tunicas,,,,,,,"29,500.00",,0.25,1,1,1,0,123456756662,,NO,NO,,,,,,SI,,,,
poleron-vintage-azul-art5665,Poleron vintage azul ART5665,Sweaters y Buzos,,,,,,,"24,700.00",,0.25,1,1,1,0,123456756652,,NO,NO,,,,,,SI,,,,
poleron-bicicletas-negro-art5664,Poleron bicicletas negro ART5664,Sweaters y Buzos,,,,,,,"28,000.00",,0.25,1,1,1,0,123456756642,,NO,NO,,,,,,SI,,,,
campera-modal-soft-gris-art5663,Campera lanilla darlon Gris ART5663,Camperas y Sacos,Talle,6,,,,,"34,800.00",,0.25,1,1,1,0,123456756632,,NO,NO,,,,,,SI,,,,
campera-modal-soft-gris-art5663,,,Talle,8,,,,,"34,800.00",,0.25,1,1,1,0,123456756633,,,,,,,,,,,,,
campera-modal-soft-gris-art5663,,,Talle,10,,,,,"34,800.00",,0.25,1,1,1,0,123456756634,,,,,,,,,,,,,
campera-modal-soft-gris-art5663,,,Talle,12,,,,,"34,800.00",,0.25,1,1,1,0,123456756635,,,,,,,,,,,,,
campera-pano-negra-art5660,Campera paño negra ART5660,Camperas y Sacos,Talle,6,,,,,"50,000.00",,0.25,1,1,1,0,,,NO,NO,,,,,,SI,,,,
campera-pano-negra-art5660,,,Talle,8,,,,,"50,000.00",,0.25,1,1,1,0,,,,,,,,,,,,,,
campera-pano-negra-art5660,,,Talle,10,,,,,"50,000.00",,0.25,1,1,1,0,,,,,,,,,,,,,,
campera-pano-negra-art5660,,,Talle,12,,,,,"50,000.00",,0.25,1,1,1,0,,,,,,,,,,,,,,
buzo-tipo-cangurito-gris-gaspeado-art5659,Buzo tipo cangurito gris gaspeado ART5659,Sweaters y Buzos,Talle,6,,,,,"24,700.00",,0.25,1,1,1,0,123456756592,,NO,NO,,,,,,SI,,,,
buzo-tipo-cangurito-gris-gaspeado-art5659,,,Talle,8,,,,,"24,700.00",,0.25,1,1,1,0,123456756593,,,,,,,,,,,,,
buzo-tipo-cangurito-gris-gaspeado-art5659,,,Talle,10,,,,,"24,700.00",,0.25,1,1,1,0,123456756594,,,,,,,,,,,,,
buzo-tipo-cangurito-gris-gaspeado-art5659,,,Talle,12,,,,,"24,700.00",,0.25,1,1,1,0,123456756595,,,,,,,,,,,,,
campera-modal-soft-art5658,Campera lanilla darlon ART5658,Camperas y Sacos,Talle,6,,,,,"38,450.00",,0.25,1,1,1,0,123456756582,,NO,NO,,,,,,SI,,,,
campera-modal-soft-art5658,,,Talle,8,,,,,"38,450.00",,0.25,1,1,1,0,123456756583,,,,,,,,,,,,,
campera-modal-soft-art5658,,,Talle,10,,,,,"38,450.00",,0.25,1,1,1,0,123456756584,,,,,,,,,,,,,
campera-modal-soft-art5658,,,Talle,12,,,,,"38,450.00",,0.25,1,1,1,0,123456756585,,,,,,,,,,,,,
blusa-manga-larga-campana-floreado-art5657,Blusa manga larga campana floreado ART5657,Blusas y Tunicas,,,,,,,"24,500.00",,0.25,1,1,1,0,123456756572,,NO,NO,,,,,,SI,,,,
remeron-beige-claro-art5656,Remeron morley lanilla suelaART5656,Remeras y Musculosas,,,,,,,"18,000.00",,0.25,1,1,1,0,123456756562,,NO,NO,,,,,,SI,,,,
remeron-verde-botella-art5655,Remeron beige claro ART5655,Remeras y Musculosas,,,,,,,"18,000.00",,0.25,1,1,1,0,123456756552,,NO,NO,,,,,,SI,,,,
remera-batick-verde-art5654,Remera batick con aplique ART5654,Remeras y Musculosas,,,,,,,"23,000.00",,0.25,1,1,1,0,1234567565422,,NO,NO,,,,,,SI,,,,
remeron-verde-botella-art5653,Remeron lanilla verde botella ART5653,Remeras y Musculosas,,,,,,,"21,000.00",,0.25,1,1,1,0,123456756532,,NO,NO,,,,,,SI,,,,
remera-batick-verde-art5652,Remera batick verde ART5652,Remeras y Musculosas,,,,,,,"18,920.00",,0.25,1,1,1,0,123456756522,,NO,NO,,,,,,SI,,,,
campera-jean-con-tachas-art5651,Campera jean con tachas ART5651,Camperas y Sacos,Talle,6,,,,,"48,500.00",,0.25,1,1,1,0,123456756512,,NO,NO,,,,,,SI,,,,
campera-jean-con-tachas-art5651,,,Talle,8,,,,,"48,500.00",,0.25,1,1,1,0,123456756513,,,,,,,,,,,,,
campera-jean-con-tachas-art5651,,,Talle,10,,,,,"48,500.00",,0.25,1,1,1,0,123456756514,,,,,,,,,,,,,
saco-poncho-bremer-beige-art5650,Saco poncho bremer beige ART5650,Camperas y Sacos,,,,,,,"56,000.00",,0.25,1,1,1,0,123456756502,,NO,NO,,,,,,SI,,,,
remeron-morley-seda-fondo-blanco-circulos-negros-art5649,Remeron morley seda fondo blanco circulos negros ART5649,Remeras y Musculosas,,,,,,,"21,000.00",,0.25,1,1,1,0,123456756492,,NO,NO,,,,,,SI,,,,
remeron-morley-seda-fondo-negro-lineas-blancas-art5648,Remeron morley seda fondo negro lineas blancas ART5648,Remeras y Musculosas,,,,,,,"21,000.00",,0.25,1,1,1,0,123456756482,,NO,NO,,,,,,SI,,,,
campera-frizada-negro-art5647,Campera frizada negro ART5647,Camperas y Sacos,Talle,6,,,,,"38,500.00",,0.25,1,1,1,0,123456756472,,NO,NO,,,,,,SI,,,,
campera-frizada-negro-art5647,,,Talle,8,,,,,"38,500.00",,0.25,1,1,1,0,123456756473,,,,,,,,,,,,,
campera-frizada-negro-art5647,,,Talle,10,,,,,"38,500.00",,0.25,1,1,1,0,123456756474,,,,,,,,,,,,,
campera-frizada-negro-art5647,,,Talle,12,,,,,"38,500.00",,0.25,1,1,1,0,123456756475,,,,,,,,,,,,,
campera-modal-soft-azul-art5646,Campera modal soft Azul ART5646,Camperas y Sacos,Talle,6,,,,,"38,450.00",,0.25,1,1,1,0,123456756462,,NO,NO,,,,,,SI,,,,
campera-modal-soft-azul-art5646,,,Talle,8,,,,,"38,450.00",,0.25,1,1,1,0,123456756463,,,,,,,,,,,,,
campera-modal-soft-azul-art5646,,,Talle,10,,,,,"38,450.00",,0.25,1,1,1,0,123456756464,,,,,,,,,,,,,
campera-modal-soft-azul-art5646,,,Talle,12,,,,,"38,450.00",,0.25,1,1,1,0,123456756465,,,,,,,,,,,,,
saco-azul-morley-art5645,Saco Azul morley ART5645,Camperas y Sacos,Talle,6,,,,,"31,900.00",,0.25,1,1,1,0,123456756452,,NO,NO,,,Saco Azul Morley ART5645 - Talles Reales 6 a 12 y Grandes,"El Saco Azul Morley ART5645 es liviano, con bolsillos y talles reales de 6 a 12, incluyendo talles especiales. ¡Compra ya, stock limitado!",,SI,,,,
saco-azul-morley-art5645,,,Talle,8,,,,,"31,900.00",,0.25,1,1,1,0,123456756453,,,,,,,,,,,,,
saco-azul-morley-art5645,,,Talle,10,,,,,"31,900.00",,0.25,1,1,1,0,123456756454,,,,,,,,,,,,,
saco-azul-morley-art5645,,,Talle,12,,,,,"31,900.00",,0.25,1,1,1,0,123456756455,,,,,,,,,,,,,
poleron-blanco-art5644,Poleron blanco ART5644,Sweaters y Buzos,,,,,,,"27,000.00",,0.25,1,1,1,0,123456756442,,NO,NO,,,,,,SI,,,,
poleron-negro-art5643,Poleron negro ART5643,Sweaters y Buzos,,,,,,,"27,000.00",,0.25,1,1,1,0,123456756432,,NO,NO,,,,,,SI,,,,
poleron-vintage-verde-art5642,Poleron vintage naranja ART5642,Sweaters y Buzos,,,,,,,"24,700.00",,0.25,1,1,1,0,123456756422,,NO,NO,,,Poleron vintage naranja ART5642 - Talles reales y liviano,"Explora el poleron vintage naranja ART5642, liviano y delicado, disponible en talles reales y especiales. ¡Compra ahora y no te quedes sin el tuyo!",,SI,,,,
poleron-vintage-rosas-art5641,Poleron vintage rosas ART5641,Sweaters y Buzos,,,,,,,"24,700.00",,0.25,1,1,1,0,123456756412,,NO,NO,,,Poleron vintage rosas ART5641 - Talles grandes y únicos,"El poleron vintage rosas ART5641 es liviano y especial, ideal para talles reales del 8 al 12. ¡Haz tu compra y destaca con estilo esta temporada!",,SI,,,,
poleron-bicicleta-art5640,Poleron bicicleta ART5640,Sweaters y Buzos,,,,,,,"28,000.00",,0.25,1,1,1,0,123456756402,,NO,NO,,,,,,SI,,,,
poleron-estrella-art5639,Poleron estrella ART5639,Sweaters y Buzos,,,,,,,"28,000.00",,0.25,1,1,1,0,123456756392,,NO,NO,,,,,,SI,,,,
buzo-tipo-cangurito-bordo-gaspeado-art5638,Buzo tipo cangurito bordo gaspeado ART5637,"Sweaters y Buzos, Rojo Carmen",Talle,8,,,,,"24,700.00",,0.25,1,1,1,0,123456756372,,NO,NO,,,,,,SI,,,,
buzo-tipo-cangurito-bordo-gaspeado-art5638,,,Talle,10,,,,,"24,700.00",,0.25,1,1,1,0,123456756373,,,,,,,,,,,,,
buzo-tipo-cangurito-bordo-gaspeado-art5638,,,Talle,12,,,,,"24,700.00",,0.25,1,1,1,0,123456756374,,,,,,,,,,,,,
pollera-lentejuela-elastizada-art-5636,pollera gamuzada ecocuero elastizada ART5636,Pantalones y Calzas,Talle,8,,,,,"55,000.00",,0.25,1,1,1,0,123456756362,,NO,NO,,,,,,SI,,,,
pollera-lentejuela-elastizada-art-5636,,,Talle,10,,,,,"55,000.00",,0.25,1,1,1,0,123456756363,,,,,,,,,,,,,
pollera-lentejuela-elastizada-art-5636,,,Talle,12,,,,,"55,000.00",,0.25,1,1,1,0,123456756364,,,,,,,,,,,,,
pollera-lentejuela-elastizada-art-5636,,,Talle,14,,,,,"55,000.00",,0.25,1,1,1,0,123456756365,,,,,,,,,,,,,
sweaters-tejido-lurex-natural-art-5635,pollera lentejuela elastizada ART5635,Pantalones y Calzas,,,,,,,"45,000.00",,0.25,1,1,1,0,123456756352,,NO,NO,,,,,,SI,,,,
sweaters-tejido-lurex-naturalart5634,sweaters tejido lurex natural ART5634,Sweaters y Buzos,,,,,,,"35,000.00",,0.25,1,1,1,0,123456756342,,NO,NO,,,,,,SI,,,,
poleron-lanilla-azul-art5684,Poleron lanilla azul ART5633,"Remeras y Musculosas, Sweaters y Buzos",,,,,,,"28,000.00",,0.25,1,1,1,0,123456756332,,NO,NO,,,,,,SI,,,,
jogers-simil-jeans-bengalina-azul-art56321,Jogers símil jeans bengalina azul ART5632,Pantalones y Calzas,Talle,6,,,,,"21,000.00",,0.25,1,1,1,0,123456756322,,NO,NO,,,,,,SI,,,,
jogers-simil-jeans-bengalina-azul-art56321,,,Talle,8,,,,,"21,000.00",,0.25,1,1,1,0,123456756323,,,,,,,,,,,,,
jogers-simil-jeans-bengalina-azul-art56321,,,Talle,10,,,,,"21,000.00",,0.25,1,1,1,0,123456756324,,,,,,,,,,,,,
remeron-con-aplique-estrellas-art5631,Remeron con aplique morleyART5631,Remeras y Musculosas,,,,,,,"23,000.00",,0.25,1,1,1,0,123456756312,,NO,NO,,,,,Laura Natale Moda,SI,,,,
remeron-morley-seda-blanco-art5630,Remeron Morley seda marronART5630,Remeras y Musculosas,Talle,1,,,,,"21,000.00",,0.25,1,1,1,0,123456756302,,NO,NO,,,,,,SI,,,,
remeron-morley-seda-blanco-art5630,,,Talle,2,,,,,"21,000.00",,0.25,1,1,1,0,123456756303,,,,,,,,,,,,,
saco-de-lanilla-gaspeada-art5629,saco morley viscosa liviano ART5629,Camperas y Sacos,Talle,6,,,,,"31,900.00",,0.25,1,1,1,0,123456756292,,NO,NO,,,,,,SI,,,,
saco-de-lanilla-gaspeada-art5629,,,Talle,8,,,,,"31,900.00",,0.25,1,1,1,0,123456756293,,,,,,,,,,,,,
saco-de-lanilla-gaspeada-art5629,,,Talle,10,,,,,"31,900.00",,0.25,1,1,1,0,123456756294,,,,,,,,,,,,,
saco-de-lanilla-gaspeada-art5629,,,Talle,12,,,,,"31,900.00",,0.25,1,1,1,0,123456756295,,,,,,,,,,,,,
remeron-chicle-art5728,Remeron con aplique estrellas ART5628,Remeras y Musculosas,,,,,,,"23,000.00",,0.25,1,1,1,0,123456756282,,NO,NO,,,,,Laura Natale Moda,SI,,,,
remeron-morley-seda-blanco-art5627,Remeron Morley seda animal ART5627,Remeras y Musculosas,Talle,1,,,,,"21,000.00",,0.25,1,1,1,0,123456756272,,NO,NO,,,,,,SI,,,,
remeron-morley-seda-blanco-art5627,,,Talle,2,,,,,"21,000.00",,0.25,1,1,1,0,123456756273,,,,,,,,,,,,,
blusa-manga-campana-bulgari-azul-art5625,Blusa manga campana animal ART5626,Blusas y Tunicas,,,,,,,"19,500.00",,0.25,1,1,1,0,123456756262,,NO,NO,,,,,,SI,,,,
blusa-manga-campana-bulgari-azul-art5624,Blusa manga campana bulgari azul ART5625,Blusas y Tunicas,,,,,,,"19,500.00",,0.25,1,1,1,0,123456756252,,NO,NO,,,,,,SI,,,,
remeron-morley-blanco-calido-art5624,Remeron Morley seda blanco ART5624,Remeras y Musculosas,Talle,1,,,,,"21,000.00",,0.25,1,1,1,0,123456756242,,NO,NO,,,,,,SI,,,,
remeron-morley-blanco-calido-art5624,,,Talle,2,,,,,"21,000.00",,0.25,1,1,1,0,123456756243,,,,,,,,,,,,,
campera-bengalina-negra-art5620,Campera bengalina negra ART5620,Camperas y Sacos,Talle,6,,,,,"40,000.00",,0.25,1,1,1,0,123456756202,,NO,NO,,,,,,SI,,,,
campera-bengalina-negra-art5620,,,Talle,8,,,,,"40,000.00",,0.25,1,1,1,0,123456756203,,,,,,,,,,,,,
campera-bengalina-negra-art5620,,,Talle,10,,,,,"40,000.00",,0.25,1,1,1,0,123456756204,,,,,,,,,,,,,
campera-bengalina-negra-art5620,,,Talle,12,,,,,"40,000.00",,0.25,1,1,1,0,123456756205,,,,,,,,,,,,,
remeron-batik-azul-art5623,Remeron Morley blanco calido ART5623,Remeras y Musculosas,Talle,1,,,,,"15,000.00",,0.25,1,1,1,0,123456756232,,NO,NO,,,,,,SI,,,,
remeron-batik-azul-art5623,,,Talle,2,,,,,"15,000.00",,0.25,1,1,1,0,123456756233,,,,,,,,,,,,,
remeron-batik-azul-art5622,Remeron batik azul ART5622,Remeras y Musculosas,,,,,,,"18,920.00",,0.25,1,1,1,0,123456756222,,NO,NO,,,,,,SI,,,,
campera-bengalina-cierre-cruzado-art5620,Remeron batik rojo ART5621,Remeras y Musculosas,,,,,,,"18,920.00",,0.25,1,1,1,0,123456756212,,NO,NO,,,,,,SI,,,,
jean-semichupin-art5619,Jean Semichupin azul ART5619,Pantalones y Calzas,Talle,52,,,,,"55,000.00",,0.25,1,1,1,1,123456756193,,SI,NO,,,Jean Semichupin Azul Talles Grandes 50 al 60 - Stock Limitado,"Consigue el Jean Semichupin Azul en talles reales y especiales, 50 al 60, tiro medio. ¡Aprovecha el stock limitado y compra el tuyo hoy mismo!",,SI,,,,
jean-semichupin-art5619,,,Talle,54,,,,,"55,000.00",,0.25,1,1,1,1,123456756194,,,,,,,,,,,,,
jean-semichupin-art5619,,,Talle,56,,,,,"55,000.00",,0.25,1,1,1,1,123456756195,,,,,,,,,,,,,
jean-semichupin-art5619,,,Talle,58,,,,,"55,000.00",,0.25,1,1,1,1,123456756196,,,,,,,,,,,,,
jean-semichupin-art5619,,,Talle,60,,,,,"55,000.00",,0.25,1,1,1,1,123456756197,,,,,,,,,,,,,
jean-semichupin-art5619,,,Talle,62,,,,,"65,000.00",,0.25,1,1,1,1,123456756193,,,,,,,,,,,,,
jean-semichupin-art5619,,,Talle,64,,,,,"65,000.00",,0.25,1,1,1,1,123456756193,,,,,,,,,,,,,
jean-semichupin-art5619,,,Talle,66,,,,,"65,000.00",,0.25,1,1,1,1,123456756193,,,,,,,,,,,,,
remera-rosa-escote-tiras-art5618,Remera rosa escote tiras ART5618,Remeras y Musculosas,,,,,,,"15,350.00",,0.25,1,1,1,0,123456756182,,NO,NO,,,,,,SI,,,,
remera-negra-tiras-escote-art5617,Remera negra tiras escote ART5617,Remeras y Musculosas,,,,,,,"15,350.00",,0.25,1,1,1,0,123456756172,,NO,NO,,,,,,SI,,,,
campera-bengalina-art5616,Campera bengalina ART5616,Camperas y Sacos,Talle,6,,,,,"27,990.00",,0.25,1,1,1,0,123456756162,,NO,NO,,,,,,SI,,,,
campera-bengalina-art5616,,,Talle,8,,,,,"27,990.00",,0.25,1,1,1,0,123456756163,,,,,,,,,,,,,
campera-bengalina-art5616,,,Talle,10,,,,,"27,990.00",,0.25,1,1,1,0,123456756164,,,,,,,,,,,,,
campera-bengalina-art5616,,,Talle,12,,,,,"27,990.00",,0.25,1,1,1,0,123456756165,,,,,,,,,,,,,
musculosa-azul-con-bolsillo-art5614,Musculosa negra con bolsillo ART5614,Remeras y Musculosas,Talle,10,,,,,"14,800.00",,0.25,1,1,1,0,123456756142,,NO,NO,,,,,,SI,,,,
musculosa-azul-con-bolsillo-art5614,,,Talle,12,,,,,"14,800.00",,0.25,1,1,1,0,123456756143,,,,,,,,,,,,,
capri-azul-modal-art5613,Capri azul modal ART5613,Pantalones y Calzas,Color,Azul,Talle,6,,,"16,000.00",,0.25,1,1,1,0,,,NO,NO,,,,,,SI,,,,
capri-azul-modal-art5613,,,Color,Azul,Talle,8,,,"16,000.00",,0.25,1,1,1,0,,,,,,,,,,,,,,
capri-azul-modal-art5613,,,Color,Azul,Talle,10,,,"16,000.00",,0.25,1,1,1,0,,,,,,,,,,,,,,
capri-azul-modal-art5613,,,Color,Azul,Talle,12,,,"16,000.00",,0.25,1,1,1,0,,,,,,,,,,,,,,
bermuda-negra-modal-art5612,Bermuda negra modal ART5612,Pantalones y Calzas,Color,Negro,Talle,6,,,"12,800.00",,0.25,1,1,1,0,123456756122,,NO,NO,,,,,,SI,,,,
bermuda-negra-modal-art5612,,,Color,Negro,Talle,8,,,"12,800.00",,0.25,1,1,1,0,123456756123,,,,,,,,,,,,,
bermuda-negra-modal-art5612,,,Color,Negro,Talle,10,,,"12,800.00",,0.25,1,1,1,0,123456756124,,,,,,,,,,,,,
bermuda-negra-modal-art5612,,,Color,Negro,Talle,12,,,"12,800.00",,0.25,1,1,1,0,123456756125,,,,,,,,,,,,,
bermuda-negra-modal-art5612,,,Color,Negro,Talle,14,,,"12,800.00",,0.25,1,1,1,0,123456756125,,,,,,,,,,,,,
capri-verde-morley-art5611,Capri verde morley ART5611,Pantalones y Calzas,Color,Verde,Talle,6,,,"16,000.00",,0.25,1,1,1,0,123456756112,,NO,NO,,,,,,SI,,,,
capri-verde-morley-art5611,,,Color,Verde,Talle,8,,,"16,000.00",,0.25,1,1,1,0,123456756113,,,,,,,,,,,,,
capri-verde-morley-art5611,,,Color,Verde,Talle,10,,,"16,000.00",,0.25,1,1,1,0,123456756114,,,,,,,,,,,,,
capri-verde-morley-art5611,,,Color,Verde,Talle,12,,,"16,000.00",,0.25,1,1,1,0,123456756115,,,,,,,,,,,,,
musculosa-azul-con-bolsillo-art5610,Musculosa azul con bolsillo ART5610,Remeras y Musculosas,Color,Azul,Talle,10,,,"14,800.00",,0.25,1,1,1,0,123456756102,,NO,NO,,,,,,SI,,,,
musculosa-azul-con-bolsillo-art5610,,,Color,Azul,Talle,12,,,"14,800.00",,0.25,1,1,1,0,123456756103,,,,,,,,,,,,,
vestido-trenza-rosa-art5609,Vestido trenza rosa ART5609,Vestidos y Monitos,,,,,,,"29,500.00",,0.25,1,1,1,0,123456756092,,NO,NO,,,,,,SI,,,,
musculosa-verde-estampada-art5608,Musculosa verde estampada ART5608,"Remeras y Musculosas, Vestidos y Monitos",,,,,,,"12,000.00",,0.25,1,1,1,0,123456756082,,NO,NO,,,,,,SI,,,,
vestido-negro-con-bolsillo-art5607,Vestido tricolor ART5607,Vestidos y Monitos,,,,,,,"25,500.00",,0.25,1,1,1,0,123456756072,,NO,NO,,,,,,SI,,,,
vestido-negro-con-bolsillo-art56062,Vestido negro con bolsillo ART5606,Vestidos y Monitos,,,,,,,"25,500.00",,0.25,1,1,1,0,123456756062,,NO,NO,,,,,,SI,,,,
vestido-globito-estampado-art5605,Remeron vestido con flor ART5605,Vestidos y Monitos,,,,,,,"16,000.00",,0.25,1,1,1,0,123456756052,,NO,NO,,,,,,SI,,,,
blusa-manga-campana-indu-art5604,Blusa manga campana retro ART5604,Blusas y Tunicas,,,,,,,"24,500.00",,0.25,1,1,1,0,123456756042,,NO,NO,,,,,,SI,,,,
blusa-manga-campana-margarita-art5603,Blusa manga campana Egipto ART5603,Blusas y Tunicas,,,,,,,"24,500.00",,0.25,1,1,1,0,123456756032,,NO,NO,,,,,,SI,,,,
blusa-tipo-poncho-retro-art5602,Blusa seda fría Retro ART5602,Blusas y Tunicas,,,,,,,"18,000.00",,0.25,1,1,1,0,123456756022,,NO,NO,,,,,,SI,,,,
blusa-tipo-poncho-flores-art5601,Blusa seda fría floreado ART5601,Blusas y Tunicas,,,,,,,"18,000.00",,0.25,1,1,1,0,123456756012,,NO,NO,,,,,,SI,,,,
vestido-negro-escote-v-morley-art5600,Vestido morley negro manga entera ART5600,Vestidos y Monitos,,,,,,,"23,000.00",,0.25,1,1,1,0,123456756002,,NO,NO,,,,,,SI,,,,
vestido-tipo-solera-verde-lima-morley-art5599,Vestido tipo solera verde lima morley ART5599,Vestidos y Monitos,,,,,,,"23,000.00",,0.25,1,1,1,0,123456755992,,NO,NO,,,,,,SI,,,,
vestido-azul-morley-tiras-cruzadas-art5598,Vestido morley azul espalda cruzada ART5598,Vestidos y Monitos,,,,,,,"24,800.00",,0.25,1,1,1,0,123456755982,,NO,NO,,,,,,SI,,,,
remera-evase-con-gotita-xl-verde-art5596,Remera evase con gotita XL verde ART5597,Remeras y Musculosas,,,,,,,"6,500.00",,0.25,1,1,1,0,123456755972,,NO,NO,,,,,,SI,,,,
remeron-vestido-globito-estampado-art5597,Remeron vestido globito estampado ART5596,Remeras y Musculosas,,,,,,,0,,0.25,0,0,0,0,123456755962,,NO,NO,,,,,,SI,,,,
tunica-vestido-bordada-naranja-art5595,Túnica vestido bordada naranja ART5595,Blusas y Tunicas,,,,,,,"16,000.00",,0.25,1,1,1,0,123456755952,,NO,NO,,,,,,SI,,,,
tunica-vestido-bordada-verde-art5594,Túnica vestido bordada verde ART5594,Blusas y Tunicas,,,,,,,"16,000.00",,0.25,1,1,1,0,123456755942,,NO,NO,,,,,,SI,,,,
tunica-vestido-bordada-negra-art5593,Túnica vestido bordada negra ART5593,Blusas y Tunicas,,,,,,,"16,000.00",,0.25,1,1,1,0,123456755932,,NO,NO,,,,,,SI,,,,
vestido-morley-gris-argolla-en-escote-art5592,Vestido morley gris Argolla en escote ART5592,Vestidos y Monitos,,,,,,,"29,500.00",,0.25,1,1,1,0,123456755922,,NO,NO,,,,,,SI,,,,
vestido-morley-negro-argolla-en-escote-art5591,Vestido morley negro argolla en escote ART5591,Vestidos y Monitos,,,,,,,"29,500.00",,0.25,1,1,1,0,123456755912,,NO,NO,,,,,,SI,,,,
poncho-angel-celeste-art5590,Poncho Angel celeste ART5590,"Blusas y Tunicas, Linea Premium",,,,,,,"38,000.00",,0.25,1,1,1,0,123456755902,,NO,NO,,,,,,SI,,,,
tunica-morenita-verde-art5589,Túnica morenita verde ART5589,"Blusas y Tunicas, Linea Premium",,,,,,,"38,000.00","32,000.00",0.25,1,1,1,0,123456755892,,NO,NO,,,,,,SI,,,,
blusa-laly-roja-art5588,Blusa Laly roja ART5588,"Blusas y Tunicas, Linea Premium, Rojo Carmen",,,,,,,"38,000.00","24,000.00",0.25,1,1,1,0,123456755882,,NO,NO,,,,,,SI,,,,
blusa-laly-naranja-art5587,Blusa Laly naranja ART5587,"Blusas y Tunicas, Linea Premium",,,,,,,0,,0.25,1,1,1,0,123456755872,,NO,NO,,,,,,SI,,,,
camiponcho-amarillo-artesanal-art5586,Camiponcho seda naranja vintage ART5586,"Camisas, Linea Premium",,,,,,,"34,000.00","30,500.00",0.25,1,1,1,0,123456755862,,NO,NO,,,,,,SI,,,,
